id,department_code,insee_code,zip_code,-AISNE,slug,gps_lat,gps_lng
1120,2,2733,2320,Suzy,suzy,49.552463012048,3.4668789156627
1121,2,2734,2600,Taillefontaine,taillefontaine,49.314076633663,3.0513630693069
1122,2,2735,2220,Tannières,tannieres,49.288650512821,3.5528053846154
1123,2,2736,2290,Tartiers,tartiers,49.436440128205,3.2320803846154
1124,2,2737,2250,Tavaux-et-Pontséricourt,tavaux et pontsericourt,49.733488992248,3.9168349612403
1125,2,2738,2700,Tergnier,tergnier,49.648292266667,3.3003881333333
1126,2,2739,2880,Terny-Sorny,terny sorny,49.44826125,3.3729766071429
1127,2,2740,2140,Thenailles,thenailles,49.8170591875,3.949669625
1128,2,2741,2390,Thenelles,thenelles,49.827363577982,3.4670047706422
1129,2,2742,2250,Thiernu,thiernu,49.7645246,3.7855684
1130,2,2743,2340,Le Thuel,le thuel,49.638876857143,4.080658
1131,2,2744,2810,Torcy-en-Valois,torcy en valois,49.089591875,3.2728434375
1132,2,2745,2250,Toulis-et-Attencourt,toulis et attencourt,49.697280952381,3.7497351190476
1133,2,2746,2800,Travecy,travecy,49.687417142857,3.3570219642857
1134,2,2747,2490,Trefcon,trefcon,49.861474955752,3.0895347787611
1135,2,2748,2850,Trélou-sur-Marne,trelou sur marne,49.0847264,3.6017619
1136,2,2749,2460,Troësnes,troesnes,49.197765104167,3.1721344791667
1137,2,2750,2300,Trosly-Loire,trosly loire,49.522803434343,3.2264118181818
1138,2,2751,2860,Trucy,trucy,49.469151967213,3.612152295082
1139,2,2752,2640,Tugny-et-Pont,tugny et pont,49.766822093023,3.1633606976744
1140,2,2753,2120,Tupigny,tupigny,49.974595034483,3.5933073103448
1141,2,2754,2300,Ugny-le-Gay,ugny le gay,49.664115454545,3.1574053535354
1142,2,2755,2000,Urcel,urcel,49.49139375,3.5555016666667
1143,2,2756,2690,Urvillers,urvillers,49.788598659794,3.3179628865979
1144,2,2757,2120,Vadencourt,vadencourt,49.922827132867,3.580298041958
1145,2,2758,2370,Vailly-sur-Aisne,vailly sur aisne,49.40884875,3.521224375
1146,2,2759,2140,La Vallée-au-Blé,la vallee au ble,49.856472653061,3.7991506122449
1147,2,2760,2110,La Vallée-Mulâtre,la vallee mulatre,50.025331587302,3.5579893650794
1148,2,2761,2190,Variscourt,variscourt,49.412751123595,3.9811885393258
1149,2,2762,2290,Vassens,vassens,49.474388369565,3.1562222826087
1150,2,2763,2220,Vasseny,vasseny,49.357391428571,3.4891665714286
1151,2,2764,2160,Vassogne,vassogne,49.419423953488,3.729261627907
1152,2,2765,2000,Vaucelles-et-Beffecourt,vaucelles et beffecourt,49.520740649351,3.5598033766234
1153,2,2766,2320,Vaudesson,vaudesson,49.48137175,3.489302875
1154,2,2767,2200,Vauxrezis,vauxrezis,49.414015961538,3.2755873076923
1155,2,2768,2320,Vauxaillon,vauxaillon,49.478089090909,3.4106628030303
1156,2,2769,2110,Vaux-Andigny,vaux andigny,50.013519633027,3.5204390825688
1157,2,2770,2200,Vauxbuin,vauxbuin,49.359479074074,3.2986083333333
1158,2,2772,2590,Vaux-en-Vermandois,vaux en vermandois,49.824790869565,3.133695
1159,2,2773,2220,Vauxtin,vauxtin,49.343503846154,3.6029707692308
1160,2,2774,2490,Vendelles,vendelles,49.9087225,3.1374269736842
1161,2,2775,2800,Vendeuil,vendeuil,49.722359423077,3.3534883974359
1162,2,2776,2420,Vendhuile,vendhuile,50.013753947368,3.2086906140351
1163,2,2777,2540,Vendières,vendieres,48.870784973545,3.4398772486772
1164,2,2778,2160,Vendresse-Beaulne,vendresse beaulne,49.430017,3.6592764285714
1165,2,2779,2510,Vénérolles,venerolles,49.987076393443,3.6297839344262
1166,2,2780,2200,Venizel,venizel,49.36770462963,3.3940568518518
1167,2,2781,2400,Verdilly,verdilly,49.074067959184,3.4138193877551
1168,2,2782,2490,Le Verguier,le verguier,49.9219212,3.1700706666667
1169,2,2783,2120,Grand-Verly,grand verly,49.944075471698,3.5806716981132
1170,2,2784,2630,Petit-Verly,petit verly,49.957332467532,3.5621357142857
1171,2,2785,2490,Vermand,vermand,49.880470217391,3.1577948695652
1172,2,2786,2380,Verneuil-sous-Coucy,verneuil sous coucy,49.542535802469,3.3177196296296
1173,2,2787,2000,Verneuil-sur-Serre,verneuil sur serre,49.642377857143,3.6799214285714
1174,2,2788,2800,Versigny,versigny,49.653052678571,3.4431645535714
1175,2,2789,2140,Vervins,vervins,49.830088602941,3.9177402941177
1176,2,2790,2350,Vesles-et-Caumont,vesles et caumont,49.67236973913,3.7887773913043
1177,2,2791,2840,Veslud,veslud,49.536745633803,3.7305246478873
1178,2,2792,2810,Veuilly-la-Poterie,veuilly la poterie,49.081260864198,3.2175869135802
1179,2,2793,2290,Vézaponin,vezaponin,49.463492,3.2253011111111
1180,2,2794,2130,Vézilly,vezilly,49.190288389831,3.6839465254237
1181,2,2795,2290,Vic-sur-Aisne,vic sur aisne,49.412753636364,3.1142193181818
1182,2,2796,2210,Vichel-Nanteuil,vichel nanteuil,49.186052137405,3.3022914503817
1183,2,2797,2160,Viel-Arcy,viel arcy,49.380128088235,3.6296007352941
1184,2,2798,2540,Viels-Maisons,viels maisons,48.900427320261,3.3958126797386
1185,2,2799,2210,Vierzy,vierzy,49.284278543689,3.2770565048544
1186,2,2800,2540,Viffort,viffort,48.960387162162,3.4740455405405
1187,2,2801,2340,Vigneux-Hocquet,vigneux hocquet,49.740065869565,3.9950954347826
1188,2,2802,2340,La Ville-aux-Bois-lès-Dizy,la ville aux bois les dizy,49.661196875,3.9952327083333
1189,2,2803,2160,La Ville-aux-Bois-lès-Pontavert,la ville aux bois les pontavert,49.418220333333,3.8573428333333
1190,2,2804,2210,Villemontoire,villemontoire,49.297621940299,3.3262844776119
1191,2,2805,2200,Villeneuve-Saint-Germain,villeneuve saint germain,49.382789545455,3.3567920454545
1192,2,2806,2130,Villeneuve-sur-Fère,villeneuve sur fere,49.17401038961,3.4757128571429
1193,2,2807,2300,Villequier-Aumont,villequier aumont,49.661258425926,3.1962325
1194,2,2808,2420,Villeret,villeret,49.948802714286,3.1875808571429
1195,2,2809,2130,Villers-Agron-Aiguizy,villers agron aiguizy,49.164594166667,3.7107669791667
1196,2,2810,2600,Villers-Cotterêts,villers cotterets,49.205085876923,3.0855889846154
1197,2,2812,2600,Villers-Hélon,villers helon,49.26639962963,3.2694614814815
1198,2,2813,2240,Villers-le-Sec,villers le sec,49.772345729167,3.504025625
1199,2,2814,2120,Villers-lès-Guise,villers les guise,49.92447974359,3.6790246153846
1200,2,2815,2590,Villers-Saint-Christophe,villers saint christophe,49.780144333333,3.0897769166667
1201,2,2816,2130,Villers-sur-Fère,villers sur fere,49.173724705882,3.5367574117647
1202,2,2817,2220,Ville-Savoye,ville savoye,49.296142307692,3.6363228205128
1203,2,2818,2310,Villiers-Saint-Denis,villiers saint denis,48.999154888889,3.2589428888889
1204,2,2819,2340,Vincy-Reuil-et-Magny,vincy reuil et magny,49.716651782946,4.0466364341085
1205,2,2820,2300,Viry-Noureuil,viry noureuil,49.634353684211,3.2488389473684
1206,2,2821,2870,Vivaise,vivaise,49.620534027778,3.5630047222222
1207,2,2822,2600,Vivières,vivieres,49.309350693069,3.0894223762376
1208,2,2823,2140,Voharies,voharies,49.788949545455,3.7923259090909
1209,2,2824,2860,Vorges,vorges,49.517962040816,3.6533634693878
1210,2,2826,2140,Voulpaix,voulpaix,49.8398815625,3.8268372916667
1211,2,2827,2250,Voyenne,voyenne,49.715950540541,3.7309406306306
1212,2,2828,2880,Vregny,vregny,49.410734736842,3.4174221052632
1213,2,2829,2880,Vuillery,vuillery,49.42873862069,3.3851579310345
1214,2,2830,2630,Wassigny,wassigny,50.019219538462,3.5991127692308
1215,2,2831,2830,Watigny,watigny,49.914830714286,4.1987378571429
1216,2,2832,2120,Wiège-Faty,wiege faty,49.884610729167,3.7146338541667
1217,2,2833,2500,Wimy,wimy,49.944292061856,3.9960505154639
1218,2,2834,2320,Wissignicourt,wissignicourt,49.52365212963,3.4498227777778
