id,department_code,insee_code,zip_code,-ARDECHE,slug,gps_lat,gps_lng
2275,7,7207,7120,Saint-Alban-Auriolles,saint alban auriolles,44.435128275862,4.2914391724138
2276,7,7208,7170,Saint-Andéol-de-Berg,saint andeol de berg,44.531258874172,4.5359137748344
2277,7,7209,7160,Saint-Andéol-de-Fourchades,saint andeol de fourchades,44.844654577465,4.2900178169014
2278,7,7210,7600,Saint-Andéol-de-Vals,saint andeol de vals,44.69633025641,4.4066512454212
2279,7,7211,7460,Saint-André-de-Cruzières,saint andre de cruzieres,44.322681732283,4.2072588188976
2280,7,7212,7690,Saint-André-en-Vivarais,saint andre en vivarais,45.114933395522,4.4145272761194
2281,7,7213,7230,Saint-André-Lachamp,saint andre lachamp,44.507997101449,4.1540152657005
2282,7,7214,7240,Saint-Apollinaire-de-Rias,saint apollinaire de rias,44.918808136646,4.5910717391304
2283,7,7215,7160,Saint-Barthélemy-le-Meil,saint barthelemy le meil,44.882860310078,4.4795443410853
2284,7,7216,7270,Saint-Barthélemy-Grozon,saint barthelemy grozon,44.959766613757,4.652554021164
2285,7,7217,7300,Saint-Barthélemy-le-Plain,saint barthelemy le plain,45.048273382353,4.7498575980392
2286,7,7218,7270,Saint-Basile,saint basile,44.949550214286,4.5609770714286
2287,7,7219,7210,Saint-Bauzile,saint bauzile,44.672778712871,4.6626341584158
2288,7,7220,7160,Saint-Christol,saint christol,44.868946753247,4.4445561038961
2289,7,7221,7800,Saint-Cierge-la-Serre,saint cierge la serre,44.791957978723,4.6733080851064
2290,7,7222,7160,Saint-Cierge-sous-le-Cheylard,saint cierge sous le cheylard,44.925988598131,4.4516003738318
2291,7,7223,7380,Saint-Cirgues-de-Prades,saint cirgues de prades,44.622056621622,4.2758639189189
2292,7,7224,7510,Saint-Cirgues-en-Montagne,saint cirgues en montagne,44.770025466667,4.0890527111111
2293,7,7225,7430,Saint-Clair,saint clair,45.278055070423,4.6832787323944
2294,7,7226,7310,Saint-Clément,saint clement,44.948092816092,4.2643004597701
2295,7,7227,7430,Saint-Cyr,saint cyr,45.254974745763,4.7382650847458
2296,7,7228,7340,Saint-Désirat,saint desirat,45.260655365854,4.7844458536585
2297,7,7229,7200,Saint-Didier-sous-Aubenas,saint didier sous aubenas,44.60926047619,4.4225184126984
2298,7,7230,7200,Saint-Étienne-de-Boulogne,saint etienne de boulogne,44.701529469027,4.4694949557522
